loss : 0.268841, modify_loss : 0.730821
loss : 0.346178, modify_loss : 0.704796
loss : 0.244270, modify_loss : 0.722905
loss : 0.304472, modify_loss : 0.721631
loss : 0.255403, modify_loss : 0.725526
loss : 0.290639, modify_loss : 0.709722
loss : 0.274636, modify_loss : 0.677844
loss : 0.250215, modify_loss : 0.720653
loss : 0.301364, modify_loss : 0.683335
loss : 0.228519, modify_loss : 0.721841
loss : 0.235607, modify_loss : 0.748112
loss : 0.284509, modify_loss : 0.701611
loss : 0.286568, modify_loss : 0.730253
loss : 0.266771, modify_loss : 0.722844
loss : 0.239675, modify_loss : 0.712718
loss : 0.269679, modify_loss : 0.727688
loss : 0.282747, modify_loss : 0.757408
loss : 0.237737, modify_loss : 0.713154
loss : 0.301006, modify_loss : 0.685875
loss : 0.297607, modify_loss : 0.734427
loss : 0.283667, modify_loss : 0.719445
loss : 0.316013, modify_loss : 0.735113
loss : 0.344790, modify_loss : 0.742214
loss : 0.305216, modify_loss : 0.680732
loss : 0.353517, modify_loss : 0.716297
loss : 0.241442, modify_loss : 0.740061
loss : 0.319369, modify_loss : 0.677642
loss : 0.270365, modify_loss : 0.696709
loss : 0.244657, modify_loss : 0.701946
loss : 0.247823, modify_loss : 0.740234
loss : 0.242298, modify_loss : 0.726709
loss : 0.285113, modify_loss : 0.684786
loss : 0.293005, modify_loss : 0.723047
loss : 0.241101, modify_loss : 0.740416
loss : 0.316487, modify_loss : 0.695574
loss : 0.301144, modify_loss : 0.717056
loss : 0.265071, modify_loss : 0.718780
loss : 0.267286, modify_loss : 0.732846
loss : 0.268174, modify_loss : 0.716571
loss : 0.257121, modify_loss : 0.701810
loss : 0.259314, modify_loss : 0.710591
loss : 0.290135, modify_loss : 0.726371
loss : 0.224183, modify_loss : 0.717233
loss : 0.291159, modify_loss : 0.708346
loss : 0.218072, modify_loss : 0.749058
loss : 0.277309, modify_loss : 0.718809
loss : 0.274210, modify_loss : 0.759649
loss : 0.261254, modify_loss : 0.733905
loss : 0.263574, modify_loss : 0.713805
loss : 0.320214, modify_loss : 0.716392
loss : 0.306056, modify_loss : 0.716825
loss : 0.294506, modify_loss : 0.726676
loss : 0.272773, modify_loss : 0.722001
loss : 0.244931, modify_loss : 0.717473
loss : 0.236045, modify_loss : 0.707196
loss : 0.248041, modify_loss : 0.713910
loss : 0.458440, modify_loss : 0.710574
loss : 0.242133, modify_loss : 0.674743
loss : 0.252685, modify_loss : 0.707332
loss : 0.305587, modify_loss : 0.693634
loss : 0.275148, modify_loss : 0.698769
loss : 0.254467, modify_loss : 0.726542
loss : 0.315658, modify_loss : 0.696633
loss : 0.290137, modify_loss : 0.690817
loss : 0.278806, modify_loss : 0.723239
loss : 0.266220, modify_loss : 0.729604
loss : 0.298329, modify_loss : 0.754339
loss : 0.320133, modify_loss : 0.760833
loss : 0.256693, modify_loss : 0.744358
loss : 0.327889, modify_loss : 0.727886
loss : 0.235309, modify_loss : 0.762381
loss : 0.246897, modify_loss : 0.721341
loss : 0.258894, modify_loss : 0.732247
loss : 0.250834, modify_loss : 0.700464
loss : 0.250209, modify_loss : 0.724154
loss : 0.261832, modify_loss : 0.694312
loss : 0.238687, modify_loss : 0.713594
loss : 0.254897, modify_loss : 0.734681
loss : 0.287226, modify_loss : 0.718859
loss : 0.330329, modify_loss : 0.731233
loss : 0.235401, modify_loss : 0.736858
loss : 0.243180, modify_loss : 0.718198
loss : 0.324689, modify_loss : 0.723574
loss : 0.300645, modify_loss : 0.695618
loss : 0.249421, modify_loss : 0.739280
loss : 0.264201, modify_loss : 0.750160
loss : 0.297279, modify_loss : 0.672018
loss : 0.242738, modify_loss : 0.712005
loss : 0.278845, modify_loss : 0.686002
loss : 0.253759, modify_loss : 0.716592
loss : 0.281982, modify_loss : 0.733674
loss : 0.267833, modify_loss : 0.708820
loss : 0.296651, modify_loss : 0.703842
loss : 0.231918, modify_loss : 0.751196
loss : 0.253071, modify_loss : 0.713004
loss : 0.299968, modify_loss : 0.724547
loss : 0.272041, modify_loss : 0.727378
loss : 0.259700, modify_loss : 0.722409
loss : 0.237867, modify_loss : 0.722547
loss : 0.264851, modify_loss : 0.742382
loss : 0.262116, modify_loss : 0.746002
loss : 0.258106, modify_loss : 0.729277
loss : 0.286840, modify_loss : 0.763524
loss : 0.248354, modify_loss : 0.725011
loss : 0.275672, modify_loss : 0.742426
loss : 0.266734, modify_loss : 0.741157
loss : 0.258046, modify_loss : 0.734035
loss : 0.269290, modify_loss : 0.737041
loss : 0.270169, modify_loss : 0.701435
loss : 0.242062, modify_loss : 0.715205
loss : 0.246411, modify_loss : 0.728581
loss : 0.270714, modify_loss : 0.742598
loss : 0.300533, modify_loss : 0.711344
loss : 0.247818, modify_loss : 0.732554
loss : 0.256100, modify_loss : 0.733976
loss : 0.277233, modify_loss : 0.731891
loss : 0.272441, modify_loss : 0.702275
loss : 0.247228, modify_loss : 0.732429
loss : 0.245857, modify_loss : 0.741500
loss : 0.242376, modify_loss : 0.732101
loss : 0.232436, modify_loss : 0.731919
loss : 0.276215, modify_loss : 0.727549
loss : 0.311807, modify_loss : 0.698046
loss : 0.267703, modify_loss : 0.732051
loss : 0.258084, modify_loss : 0.685659
loss : 0.275270, modify_loss : 0.713886
loss : 0.292755, modify_loss : 0.707821
loss : 0.277685, modify_loss : 0.710948
loss : 0.250941, modify_loss : 0.745852
loss : 0.268638, modify_loss : 0.725983
loss : 0.265339, modify_loss : 0.745038
loss : 0.246567, modify_loss : 0.727535
loss : 0.263862, modify_loss : 0.751298
loss : 0.272067, modify_loss : 0.734802
loss : 0.300150, modify_loss : 0.735455
loss : 0.224444, modify_loss : 0.740649
loss : 0.263593, modify_loss : 0.718603
loss : 0.268060, modify_loss : 0.722555
loss : 0.268551, modify_loss : 0.731013
loss : 0.301404, modify_loss : 0.697952
loss : 0.318228, modify_loss : 0.729244
loss : 0.307602, modify_loss : 0.749229
loss : 0.250890, modify_loss : 0.724413
loss : 0.337545, modify_loss : 0.707188
loss : 0.257008, modify_loss : 0.742494
loss : 0.237270, modify_loss : 0.723662
loss : 0.248305, modify_loss : 0.717878
loss : 0.260207, modify_loss : 0.726050
loss : 0.244729, modify_loss : 0.738052
loss : 0.267037, modify_loss : 0.715523
loss : 0.328538, modify_loss : 0.742014
loss : 0.224816, modify_loss : 0.724038
loss : 0.214977, modify_loss : 0.737238
loss : 0.275537, modify_loss : 0.706276
loss : 0.228567, modify_loss : 0.742883
loss : 0.259669, modify_loss : 0.724738
loss : 0.236738, modify_loss : 0.762396
loss : 0.270454, modify_loss : 0.742406
loss : 0.236263, modify_loss : 0.746732
loss : 0.231334, modify_loss : 0.733710
loss : 0.273730, modify_loss : 0.692714
loss : 0.321777, modify_loss : 0.745379
loss : 0.258235, modify_loss : 0.713238
loss : 0.273753, modify_loss : 0.737459
loss : 0.254593, modify_loss : 0.750914
loss : 0.306235, modify_loss : 0.689420
loss : 0.262195, modify_loss : 0.750575
loss : 0.263024, modify_loss : 0.735480
loss : 0.305172, modify_loss : 0.693360
loss : 0.218065, modify_loss : 0.738996
loss : 0.245060, modify_loss : 0.737383
loss : 0.240564, modify_loss : 0.736504
loss : 0.247434, modify_loss : 0.755177
loss : 0.288755, modify_loss : 0.733356
loss : 0.255769, modify_loss : 0.752575
loss : 0.248807, modify_loss : 0.749831
loss : 0.254733, modify_loss : 0.744251
loss : 0.278568, modify_loss : 0.733904
loss : 0.267628, modify_loss : 0.715606
loss : 0.255250, modify_loss : 0.731246
loss : 0.242438, modify_loss : 0.746639
loss : 0.247479, modify_loss : 0.748072
loss : 0.266030, modify_loss : 0.717217
loss : 0.247968, modify_loss : 0.745337
loss : 0.229526, modify_loss : 0.728453
loss : 0.300034, modify_loss : 0.772059
loss : 0.254523, modify_loss : 0.733858
loss : 0.257118, modify_loss : 0.704793
loss : 0.250083, modify_loss : 0.728980
loss : 0.312925, modify_loss : 0.727967
loss : 0.264535, modify_loss : 0.737074
loss : 0.260756, modify_loss : 0.711613
loss : 0.231985, modify_loss : 0.750226
loss : 0.293808, modify_loss : 0.713560
loss : 0.252777, modify_loss : 0.722423
loss : 0.261654, modify_loss : 0.729623
loss : 0.227908, modify_loss : 0.726335
loss : 0.235964, modify_loss : 0.724121
loss : 0.277831, modify_loss : 0.732906
loss : 0.285468, modify_loss : 0.753414
loss : 0.239874, modify_loss : 0.699043
loss : 0.314808, modify_loss : 0.729080
loss : 0.298994, modify_loss : 0.727261
loss : 0.272871, modify_loss : 0.719357
loss : 0.262047, modify_loss : 0.712592
loss : 0.274796, modify_loss : 0.708441
loss : 0.292785, modify_loss : 0.684071
loss : 0.289125, modify_loss : 0.724077
loss : 0.296575, modify_loss : 0.716926
loss : 0.228299, modify_loss : 0.730075
loss : 0.260671, modify_loss : 0.718177
loss : 0.339767, modify_loss : 0.749035
loss : 0.284690, modify_loss : 0.751076
loss : 0.346503, modify_loss : 0.737402
loss : 0.309915, modify_loss : 0.730623
loss : 0.273291, modify_loss : 0.706979
loss : 0.259797, modify_loss : 0.743147
loss : 0.221190, modify_loss : 0.727570
loss : 0.241318, modify_loss : 0.729672
loss : 0.276440, modify_loss : 0.724023
loss : 0.268491, modify_loss : 0.730652
loss : 0.262013, modify_loss : 0.741004
loss : 0.277862, modify_loss : 0.737419
loss : 0.302426, modify_loss : 0.709291
loss : 0.273042, modify_loss : 0.701943
loss : 0.277933, modify_loss : 0.751903
loss : 0.227967, modify_loss : 0.758233
loss : 0.289964, modify_loss : 0.735784
loss : 0.280696, modify_loss : 0.722510
loss : 0.261607, modify_loss : 0.713989
loss : 0.268964, modify_loss : 0.733133
loss : 0.254933, modify_loss : 0.726927
loss : 0.249403, modify_loss : 0.699428
loss : 0.261441, modify_loss : 0.733789
loss : 0.248924, modify_loss : 0.725648
loss : 0.313450, modify_loss : 0.679759
loss : 0.247116, modify_loss : 0.735059
loss : 0.265564, modify_loss : 0.727992
loss : 0.267896, modify_loss : 0.741467
loss : 0.284225, modify_loss : 0.714101
loss : 0.272450, modify_loss : 0.743691
loss : 0.273200, modify_loss : 0.741511
loss : 0.322107, modify_loss : 0.718710
loss : 0.236546, modify_loss : 0.742488
loss : 0.306935, modify_loss : 0.719247
loss : 0.253907, modify_loss : 0.711975
loss : 0.299212, modify_loss : 0.716435
loss : 0.243549, modify_loss : 0.723594
loss : 0.254371, modify_loss : 0.724700
loss : 0.210067, modify_loss : 0.734184
loss : 0.380262, modify_loss : 0.730318
loss : 0.236890, modify_loss : 0.724865
loss : 0.217130, modify_loss : 0.742325
loss : 0.239307, modify_loss : 0.715211
loss : 0.250645, modify_loss : 0.716657
loss : 0.286771, modify_loss : 0.736453
loss : 0.297414, modify_loss : 0.747783
loss : 0.274616, modify_loss : 0.740775
loss : 0.228507, modify_loss : 0.733308
loss : 0.297144, modify_loss : 0.715383
loss : 0.277889, modify_loss : 0.715851
loss : 0.267049, modify_loss : 0.724387
loss : 0.280349, modify_loss : 0.736493
loss : 0.248601, modify_loss : 0.727537
loss : 0.249079, modify_loss : 0.730199
loss : 0.258029, modify_loss : 0.732517
loss : 0.365140, modify_loss : 0.753702
loss : 0.251358, modify_loss : 0.714758
loss : 0.273689, modify_loss : 0.733837
loss : 0.222544, modify_loss : 0.738165
loss : 0.276805, modify_loss : 0.743381
loss : 0.304356, modify_loss : 0.724472
loss : 0.242153, modify_loss : 0.738463
loss : 0.265309, modify_loss : 0.714913
loss : 0.269400, modify_loss : 0.714598
loss : 0.328457, modify_loss : 0.745408
loss : 0.225070, modify_loss : 0.749278
loss : 0.285915, modify_loss : 0.727479
loss : 0.253598, modify_loss : 0.740914
loss : 0.259091, modify_loss : 0.749893
loss : 0.233615, modify_loss : 0.771862
loss : 0.268201, modify_loss : 0.755426
loss : 0.254804, modify_loss : 0.762381
loss : 0.287843, modify_loss : 0.757537
loss : 0.260286, modify_loss : 0.735599
loss : 0.348560, modify_loss : 0.736784
loss : 0.289295, modify_loss : 0.745589
loss : 0.238826, modify_loss : 0.753407
loss : 0.266746, modify_loss : 0.745101
loss : 0.265800, modify_loss : 0.729913
loss : 0.350026, modify_loss : 0.694237
loss : 0.355057, modify_loss : 0.753164
loss : 0.250657, modify_loss : 0.742267
loss : 0.250398, modify_loss : 0.740378
loss : 0.265376, modify_loss : 0.767035
loss : 0.284849, modify_loss : 0.740906
loss : 0.269470, modify_loss : 0.751696
loss : 0.283370, modify_loss : 0.753435
loss : 0.260592, modify_loss : 0.748107
loss : 0.239086, modify_loss : 0.736839
loss : 0.318453, modify_loss : 0.701033
loss : 0.257315, modify_loss : 0.732678
loss : 0.253729, modify_loss : 0.725918
loss : 0.270017, modify_loss : 0.732576
loss : 0.250989, modify_loss : 0.752187
loss : 0.272329, modify_loss : 0.753587
loss : 0.233784, modify_loss : 0.708394
loss : 0.250573, modify_loss : 0.758660
loss : 0.245755, modify_loss : 0.762218
loss : 0.252425, modify_loss : 0.751031
loss : 0.255901, modify_loss : 0.742009
loss : 0.246390, modify_loss : 0.719687
loss : 0.266100, modify_loss : 0.750221
loss : 0.233710, modify_loss : 0.705735
loss : 0.236600, modify_loss : 0.716407
loss : 0.261548, modify_loss : 0.737013
loss : 0.250486, modify_loss : 0.728927
loss : 0.265041, modify_loss : 0.706519
loss : 0.253975, modify_loss : 0.757116
loss : 0.255606, modify_loss : 0.705259
loss : 0.280658, modify_loss : 0.747313
loss : 0.234295, modify_loss : 0.749751
loss : 0.240650, modify_loss : 0.729824
loss : 0.249467, modify_loss : 0.754192
loss : 0.280113, modify_loss : 0.733897
loss : 0.304202, modify_loss : 0.725323
loss : 0.274565, modify_loss : 0.724515
loss : 0.240588, modify_loss : 0.724136
loss : 0.217001, modify_loss : 0.776963
loss : 0.227106, modify_loss : 0.727444
loss : 0.318294, modify_loss : 0.752566
loss : 0.230203, modify_loss : 0.743980
loss : 0.222936, modify_loss : 0.778600
loss : 0.281175, modify_loss : 0.758186
loss : 0.288987, modify_loss : 0.741018
loss : 0.244891, modify_loss : 0.750921
loss : 0.278304, modify_loss : 0.721806
loss : 0.280766, modify_loss : 0.717869
loss : 0.241916, modify_loss : 0.754400
loss : 0.281751, modify_loss : 0.724637
loss : 0.215184, modify_loss : 0.757584
loss : 0.250991, modify_loss : 0.723780
loss : 0.237451, modify_loss : 0.721181
loss : 0.300947, modify_loss : 0.699481
loss : 0.255736, modify_loss : 0.740308
loss : 0.249458, modify_loss : 0.752215
loss : 0.343298, modify_loss : 0.717895
loss : 0.267263, modify_loss : 0.752308
loss : 0.222928, modify_loss : 0.772259
loss : 0.273190, modify_loss : 0.727644
loss : 0.251677, modify_loss : 0.741663
loss : 0.278956, modify_loss : 0.744753
loss : 0.219213, modify_loss : 0.738043
loss : 0.244620, modify_loss : 0.754187
loss : 0.282823, modify_loss : 0.737093
loss : 0.228898, modify_loss : 0.734781
loss : 0.242789, modify_loss : 0.741231
loss : 0.303002, modify_loss : 0.731548
loss : 0.257833, modify_loss : 0.741382
loss : 0.278225, modify_loss : 0.701223
loss : 0.245113, modify_loss : 0.764499
loss : 0.274553, modify_loss : 0.758983
loss : 0.259937, modify_loss : 0.756630
loss : 0.237890, modify_loss : 0.767399
loss : 0.288415, modify_loss : 0.735566
loss : 0.244916, modify_loss : 0.722017
loss : 0.261763, modify_loss : 0.742848
loss : 0.233875, modify_loss : 0.767608
loss : 0.283380, modify_loss : 0.747999
loss : 0.305528, modify_loss : 0.724905
loss : 0.226463, modify_loss : 0.757937
loss : 0.306696, modify_loss : 0.743396
loss : 0.267237, modify_loss : 0.734754
loss : 0.246476, modify_loss : 0.738729
loss : 0.257414, modify_loss : 0.723215
loss : 0.248552, modify_loss : 0.738640
loss : 0.278762, modify_loss : 0.741639
loss : 0.356542, modify_loss : 0.742771
loss : 0.246125, modify_loss : 0.754101
loss : 0.243210, modify_loss : 0.745895
loss : 0.237436, modify_loss : 0.730372
loss : 0.258515, modify_loss : 0.727437
loss : 0.269376, modify_loss : 0.750446
loss : 0.298372, modify_loss : 0.742552
loss : 0.238629, modify_loss : 0.751042
loss : 0.306778, modify_loss : 0.738365
loss : 0.233624, modify_loss : 0.755370
loss : 0.315018, modify_loss : 0.730552
loss : 0.239940, modify_loss : 0.736749
loss : 0.246530, modify_loss : 0.733905
loss : 0.385957, modify_loss : 0.732055
loss : 0.321856, modify_loss : 0.716585
loss : 0.279601, modify_loss : 0.747641
loss : 0.237902, modify_loss : 0.737178
loss : 0.289973, modify_loss : 0.700235
loss : 0.349154, modify_loss : 0.717930
loss : 0.341413, modify_loss : 0.730573
loss : 0.271533, modify_loss : 0.740768
loss : 0.277572, modify_loss : 0.732956
loss : 0.331095, modify_loss : 0.736035
loss : 0.261746, modify_loss : 0.759949
loss : 0.296126, modify_loss : 0.738611
loss : 0.295533, modify_loss : 0.707801
loss : 0.244544, modify_loss : 0.719585
loss : 0.250656, modify_loss : 0.692428
loss : 0.276639, modify_loss : 0.714283
loss : 0.322867, modify_loss : 0.705082
loss : 0.266355, modify_loss : 0.714467
loss : 0.235878, modify_loss : 0.756680
loss : 0.364991, modify_loss : 0.740310
loss : 0.240787, modify_loss : 0.749744
loss : 0.283499, modify_loss : 0.748262
loss : 0.268460, modify_loss : 0.749797
loss : 0.328709, modify_loss : 0.727580
loss : 0.220479, modify_loss : 0.727832
loss : 0.255554, modify_loss : 0.747155
loss : 0.269534, modify_loss : 0.721130
loss : 0.262110, modify_loss : 0.714489
loss : 0.248633, modify_loss : 0.746158
loss : 0.325420, modify_loss : 0.726276
loss : 0.260927, modify_loss : 0.744595
loss : 0.266585, modify_loss : 0.738683
loss : 0.205700, modify_loss : 0.751790
loss : 0.247387, modify_loss : 0.738613
loss : 0.276103, modify_loss : 0.717975
loss : 0.278457, modify_loss : 0.726511
loss : 0.255615, modify_loss : 0.742178
loss : 0.216699, modify_loss : 0.760827
loss : 0.230497, modify_loss : 0.757623
loss : 0.294108, modify_loss : 0.721981
loss : 0.265682, modify_loss : 0.741585
loss : 0.324537, modify_loss : 0.703401
loss : 0.315594, modify_loss : 0.731809
loss : 0.292153, modify_loss : 0.753663
loss : 0.241622, modify_loss : 0.726000
loss : 0.292699, modify_loss : 0.732149
loss : 0.255646, modify_loss : 0.749635
loss : 0.302826, modify_loss : 0.699859
loss : 0.278962, modify_loss : 0.717571
loss : 0.343992, modify_loss : 0.713440
loss : 0.258570, modify_loss : 0.732410
loss : 0.251552, modify_loss : 0.734325
loss : 0.253279, modify_loss : 0.733889
loss : 0.259447, modify_loss : 0.759469
loss : 0.233448, modify_loss : 0.767012
loss : 0.339189, modify_loss : 0.744063
loss : 0.240794, modify_loss : 0.760382
loss : 0.254728, modify_loss : 0.749691
loss : 0.280272, modify_loss : 0.743904
loss : 0.275688, modify_loss : 0.743060
loss : 0.315970, modify_loss : 0.717192
loss : 0.258600, modify_loss : 0.723250
loss : 0.241022, modify_loss : 0.720494
loss : 0.258719, modify_loss : 0.710485
loss : 0.282114, modify_loss : 0.733601
loss : 0.252522, modify_loss : 0.762863
loss : 0.202616, modify_loss : 0.743507
loss : 0.200248, modify_loss : 0.772718
loss : 0.223555, modify_loss : 0.764737
loss : 0.233308, modify_loss : 0.769427
loss : 0.270861, modify_loss : 0.710221
loss : 0.231313, modify_loss : 0.774355
loss : 0.232794, modify_loss : 0.754110
loss : 0.270572, modify_loss : 0.760111
loss : 0.248935, modify_loss : 0.734786
loss : 0.289532, modify_loss : 0.741413
loss : 0.278256, modify_loss : 0.756243
loss : 0.225027, modify_loss : 0.733068
loss : 0.259444, modify_loss : 0.764023
loss : 0.239185, modify_loss : 0.725284
loss : 0.252239, modify_loss : 0.732251
loss : 0.244934, modify_loss : 0.731000
loss : 0.284663, modify_loss : 0.759215
loss : 0.247622, modify_loss : 0.771180
loss : 0.243297, modify_loss : 0.742418
loss : 0.250343, modify_loss : 0.742522
loss : 0.293938, modify_loss : 0.748912
loss : 0.270742, modify_loss : 0.728865
loss : 0.281050, modify_loss : 0.743052
loss : 0.224685, modify_loss : 0.747159
loss : 0.327406, modify_loss : 0.732642
loss : 0.247077, modify_loss : 0.731810
loss : 0.246815, modify_loss : 0.748021
loss : 0.266098, modify_loss : 0.731936
loss : 0.230871, modify_loss : 0.738712
loss : 0.277332, modify_loss : 0.732518
loss : 0.253548, modify_loss : 0.742813
loss : 0.269224, modify_loss : 0.704643
loss : 0.229518, modify_loss : 0.727450
loss : 0.261413, modify_loss : 0.773140
loss : 0.256961, modify_loss : 0.745509
loss : 0.213113, modify_loss : 0.748552
loss : 0.236068, modify_loss : 0.742769
loss : 0.220664, modify_loss : 0.756562
loss : 0.241893, modify_loss : 0.733928
loss : 0.247537, modify_loss : 0.755778
loss : 0.248453, modify_loss : 0.749078
loss : 0.241557, modify_loss : 0.750700
loss : 0.313647, modify_loss : 0.755357
loss : 0.242850, modify_loss : 0.744528
loss : 0.264356, modify_loss : 0.748381
loss : 0.254828, modify_loss : 0.731864
loss : 0.265042, modify_loss : 0.731703
loss : 0.223029, modify_loss : 0.778566
loss : 0.289013, modify_loss : 0.727087
loss : 0.236298, modify_loss : 0.744892
loss : 0.223054, modify_loss : 0.779034
loss : 0.259911, modify_loss : 0.738305
loss : 0.250172, modify_loss : 0.765937
loss : 0.282318, modify_loss : 0.743941
loss : 0.211654, modify_loss : 0.766741
loss : 0.270360, modify_loss : 0.771421
loss : 0.261161, modify_loss : 0.751010
loss : 0.261023, modify_loss : 0.741702
loss : 0.238432, modify_loss : 0.748761
loss : 0.224073, modify_loss : 0.709720
loss : 0.230860, modify_loss : 0.726449
loss : 0.251646, modify_loss : 0.710078
loss : 0.260392, modify_loss : 0.728400
loss : 0.296754, modify_loss : 0.739871
loss : 0.242294, modify_loss : 0.744094
loss : 0.199840, modify_loss : 0.761428
loss : 0.208864, modify_loss : 0.757160
loss : 0.258639, modify_loss : 0.736245
loss : 0.287245, modify_loss : 0.747542
loss : 0.285456, modify_loss : 0.775268
loss : 0.224805, modify_loss : 0.749864
loss : 0.220855, modify_loss : 0.767258
loss : 0.287906, modify_loss : 0.759769
loss : 0.255039, modify_loss : 0.739842
loss : 0.253042, modify_loss : 0.787849
loss : 0.264073, modify_loss : 0.711919
loss : 0.267664, modify_loss : 0.764469
loss : 0.205680, modify_loss : 0.750288
loss : 0.217384, modify_loss : 0.734618
loss : 0.201077, modify_loss : 0.761028
loss : 0.246656, modify_loss : 0.752015
loss : 0.223873, modify_loss : 0.769387
loss : 0.218222, modify_loss : 0.791004
loss : 0.242677, modify_loss : 0.736021
loss : 0.227552, modify_loss : 0.770013
loss : 0.222730, modify_loss : 0.771743
loss : 0.277415, modify_loss : 0.765391
loss : 0.269661, modify_loss : 0.750403
loss : 0.308304, modify_loss : 0.725597
loss : 0.269351, modify_loss : 0.738905
loss : 0.225533, modify_loss : 0.764839
loss : 0.233514, modify_loss : 0.737971
loss : 0.223366, modify_loss : 0.771579
loss : 0.215565, modify_loss : 0.772701
loss : 0.250211, modify_loss : 0.730289
loss : 0.227980, modify_loss : 0.756568
loss : 0.305790, modify_loss : 0.705298
loss : 0.236846, modify_loss : 0.752224
loss : 0.365611, modify_loss : 0.748658
loss : 0.264247, modify_loss : 0.758366
loss : 0.236668, modify_loss : 0.728840
loss : 0.245891, modify_loss : 0.752528
loss : 0.230277, modify_loss : 0.726996
loss : 0.261445, modify_loss : 0.754278
loss : 0.215112, modify_loss : 0.780910
loss : 0.277949, modify_loss : 0.756646
loss : 0.304323, modify_loss : 0.747897
loss : 0.209870, modify_loss : 0.766245
loss : 0.227289, modify_loss : 0.778255
loss : 0.294563, modify_loss : 0.762812
loss : 0.247234, modify_loss : 0.753244
loss : 0.225358, modify_loss : 0.797542
loss : 0.216745, modify_loss : 0.747085
loss : 0.229627, modify_loss : 0.755932
loss : 0.213827, modify_loss : 0.778726
loss : 0.241276, modify_loss : 0.751118
loss : 0.243409, modify_loss : 0.748459
loss : 0.296119, modify_loss : 0.739829
loss : 0.276593, modify_loss : 0.788308
loss : 0.223104, modify_loss : 0.761985
loss : 0.299595, modify_loss : 0.759940
loss : 0.232385, modify_loss : 0.743238
loss : 0.246990, modify_loss : 0.764593
loss : 0.216266, modify_loss : 0.750516
loss : 0.229050, modify_loss : 0.767272
loss : 0.262748, modify_loss : 0.728060
loss : 0.268026, modify_loss : 0.725446
loss : 0.255745, modify_loss : 0.756957
loss : 0.310173, modify_loss : 0.768121
loss : 0.252048, modify_loss : 0.780191
loss : 0.232917, modify_loss : 0.758723
loss : 0.251093, modify_loss : 0.734846
loss : 0.200354, modify_loss : 0.789292
loss : 0.228886, modify_loss : 0.758707
loss : 0.236172, modify_loss : 0.764660
loss : 0.257390, modify_loss : 0.775517
loss : 0.215128, modify_loss : 0.763851
loss : 0.330444, modify_loss : 0.741715
loss : 0.267339, modify_loss : 0.735569
loss : 0.307952, modify_loss : 0.742323
loss : 0.226367, modify_loss : 0.746565
loss : 0.260936, modify_loss : 0.730465
loss : 0.278454, modify_loss : 0.730734
loss : 0.247341, modify_loss : 0.729778
loss : 0.238555, modify_loss : 0.715381
loss : 0.238426, modify_loss : 0.758205
loss : 0.240583, modify_loss : 0.759410
loss : 0.317602, modify_loss : 0.757448
loss : 0.230254, modify_loss : 0.798473
loss : 0.297061, modify_loss : 0.715724
loss : 0.225634, modify_loss : 0.765906
loss : 0.235859, modify_loss : 0.730317
loss : 0.221852, modify_loss : 0.772277
loss : 0.264887, modify_loss : 0.728621
loss : 0.253225, modify_loss : 0.751085
loss : 0.235236, modify_loss : 0.761234
loss : 0.307222, modify_loss : 0.743763
loss : 0.302521, modify_loss : 0.740403
loss : 0.251810, modify_loss : 0.750365
loss : 0.262929, modify_loss : 0.748015
loss : 0.237479, modify_loss : 0.760295
loss : 0.281254, modify_loss : 0.741096
loss : 0.254826, modify_loss : 0.747315
loss : 0.224077, modify_loss : 0.762342
loss : 0.221880, modify_loss : 0.759625
loss : 0.200586, modify_loss : 0.759407
loss : 0.242638, modify_loss : 0.753577
loss : 0.204505, modify_loss : 0.750247
loss : 0.212729, modify_loss : 0.768667
loss : 0.204105, modify_loss : 0.774205
loss : 0.240504, modify_loss : 0.752840
loss : 0.240359, modify_loss : 0.768770
loss : 0.212831, modify_loss : 0.764640
loss : 0.339500, modify_loss : 0.763693
loss : 0.267657, modify_loss : 0.739881
loss : 0.250013, modify_loss : 0.776425
loss : 0.218734, modify_loss : 0.754610
loss : 0.233397, modify_loss : 0.757290
loss : 0.312268, modify_loss : 0.727304
loss : 0.218202, modify_loss : 0.763231
loss : 0.230823, modify_loss : 0.728608
loss : 0.312040, modify_loss : 0.766420
loss : 0.224561, modify_loss : 0.745489
loss : 0.267292, modify_loss : 0.790336
loss : 0.257439, modify_loss : 0.762936
loss : 0.224448, modify_loss : 0.739202
loss : 0.254662, modify_loss : 0.762132
loss : 0.253069, modify_loss : 0.771726
loss : 0.259481, modify_loss : 0.770431
loss : 0.203179, modify_loss : 0.770799
loss : 0.240949, modify_loss : 0.753106
loss : 0.222223, modify_loss : 0.755466
loss : 0.225346, modify_loss : 0.738993
loss : 0.344007, modify_loss : 0.762621
loss : 0.253632, modify_loss : 0.750053
loss : 0.220957, modify_loss : 0.759449
loss : 0.238820, modify_loss : 0.745849
loss : 0.266369, modify_loss : 0.775340
loss : 0.246032, modify_loss : 0.765417
loss : 0.242411, modify_loss : 0.738433
loss : 0.242491, modify_loss : 0.723922
loss : 0.223998, modify_loss : 0.774320
loss : 0.228209, modify_loss : 0.759207
loss : 0.226934, modify_loss : 0.787751
loss : 0.268663, modify_loss : 0.752845
loss : 0.230752, modify_loss : 0.755906
loss : 0.214143, modify_loss : 0.762309
loss : 0.203058, modify_loss : 0.753285
loss : 0.267036, modify_loss : 0.781603
loss : 0.239102, modify_loss : 0.732802
